task_id,dataset_name,problem_type,context_len,use_chunk,chunk_size,seed,fit_time_s,eval_time_s,fit_mem_mb,eval_mem_mb,auc,acc,r2,rmse
363683,kddcup09_appetency,binary,7000,0,256,1,2.2620613450417295,22.16908748098649,8.125,17581.31103515625,0.8239174153871497,0.9822,0,0
363705,superconductivity,regression,10000,0,256,1,4.785607313970104,9.893327648984268,8.125,6285.98193359375,0,0,0.9149230898284202,10.048282171062745
363683,kddcup09_appetency,binary,8000,0,256,1,2.5121421639923938,24.12352926103631,8.125,18611.1943359375,0.8235090223964089,0.9822,0,0
363616,APSFailure,binary,20000,0,256,1,7.35753765195841,74.77350200200453,8.125,30366.9072265625,0.9833187756966651,0.99,0,0
363697,QSAR-TID-11,regression,4000,0,256,1,35.851426461013034,23.08787518000463,8.125,15009.8662109375,0,0,0.7320102465469178,0.789138232491803
363683,kddcup09_appetency,binary,9000,0,256,1,2.759184539958369,29.40662407001946,8.125,19719.18505859375,0.8255921698365741,0.9822,0,0
363705,superconductivity,regression,20000,0,256,1,40.386519154999405,19.814499340951443,8.125,9222.02734375,0,0,0.9248609587760593,9.443191402083974
363683,kddcup09_appetency,binary,10000,0,256,1,3.0182069709990174,28.9395773219876,8.125,20753.6591796875,0.8275586335650992,0.9822,0,0
363697,QSAR-TID-11,regression,5000,0,256,1,53.42302009998821,45.5730676780222,8.125,17416.904296875,0,0,0.7358799072819913,0.7834201014131742
363683,kddcup09_appetency,binary,20000,0,256,1,6.930121126992162,70.19890501903137,8.125,31224.3671875,0.8264793092324271,0.9822,0,0
363616,APSFailure,binary,30000,0,256,1,37.772243212966714,108.76751331001287,8.125,38979.33203125,0.9842738541190802,0.989671052631579,0,0
363683,kddcup09_appetency,binary,30000,0,256,1,22.460393535962794,114.83356618904509,8.125,41621.6962890625,0.8175535772709281,0.9822,0,0
363616,APSFailure,binary,40000,0,256,1,40.88350722298492,151.97390383301536,8.125,47591.7568359375,0.9834871326328614,0.9900657894736842,0,0
363683,kddcup09_appetency,binary,40000,0,256,1,25.845712925016414,172.04329879197758,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
363616,APSFailure,binary,50000,0,256,1,44.12064278899925,208.25611778203165,8.125,56204.181640625,0.983986356022537,0.9899342105263158,0,0
363683,kddcup09_appetency,binary,50000,0,256,1,26.139438950980548,166.7957631169702,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
